date,id,username,polarity,text
2016-12-03 16:37:39,805088620931641344,Joshrimmer97,-1,Hmmm well this season is going very well isn't it #leicestercity
2016-12-03 16:37:39,805088620747128832,RabbitRabbitOn,0,Kicked-off at City-Chelsea did it? Leicester doing well again I see as well!
2016-12-03 16:37:39,805088619069370368,TheFedz889,-1,Leicester City is finished.
2016-12-03 16:37:34,805088598630481920,SMLeicester,0,"GOAL! Sunderland 2-0 Leicester City (Jermain Defoe, 77'). Join us live: http://sm.mg/4cfvkvk #safc #lcfc"
2016-12-03 16:37:34,805088597523234816,SM_Sunderland,0,"GOAL! Sunderland 2-0 Leicester City (Jermain Defoe, 77'). Join us live: http://sm.mg/4cfvkvk #safc #lcfc"
2016-12-03 16:37:31,805088588295643136,VH0220,0,Hahahaha Sunderland just 2-0 Leicester city
2016-12-03 16:37:29,805088577956835328,fotomac,0,GOL: Sunderland-Leicester City 2-0 (77dk Jermain Defoe)http://www.fotomac.com.tr/canli-skor/canli-mac?Id=2252318 …
2016-12-03 16:37:26,805088566040739840,GopaLeo,0,Anybody taking bets on #leicestercity in #relegation zone by 1 January 2017?
2016-12-03 16:37:22,805088547640250368,SBOBET,0,77' Jermain Defoe double #SAFC's lead! Sunderland 2-0 Leicester City #SUNLEI #LCFCpic.twitter.com/EqRWlYrhC9
2016-12-03 16:37:21,805088545526448128,MCTipbet_tr,0,77′ Gol Sunderland Sunderland 2:0 Leicester City #SUNLEIpic.twitter.com/C8xkHbKI7Y
2016-12-03 16:37:21,805088545325121536,NairaLearn_TV,0,Leicester City looking to break chelsea's record in record time..
2016-12-03 16:37:18,805088530431152128,SteveHef,0,Leicester City Are funny. #SUNLEI
2016-12-03 16:37:17,805088529495666688,kicker_ENG,0,AFC Sunderland - Leicester City 2:0 Tor: Jermain Defoe (77.) #SUNLEI http://www.kicker.de/news/fussball/intligen/england/barclays-premier-league/2016-17/14/3307774/livematch_afc-sunderland_leicester-city-511.html#omsmtwkicker …
2016-12-03 16:37:08,805088491042381824,geofftheyido,-1,Leicester City just saying your shit!!!!
2016-12-03 16:37:08,805088490379771905,WillTooley,0,Leicester City relegation bound #LCFC
2016-12-03 16:37:08,805088489666727936,ThePremHub,0,GOAL! SUNDERLAND 2-0 Leicester City - Jermain Defoe (77'). #sunlei
2016-12-03 16:37:05,805088479201767424,Sportitude10,0,GOAL UPDATE: Sunderland (2)-0 Leicester City - Jermain Defoe (77') #SunLei #PL
2016-12-03 16:37:03,805088470133862400,GoodKidManCity,0,Oh my god RT @TSBible: Sunderland 2-0 Leicester City (Defoe)
2016-12-03 16:37:01,805088460176576512,SAFCvideprinter,0,GOAL: SUNDERLAND 2 - 0 Leicester City - Defoe 76:06'
2016-12-03 16:36:52,805088421224054785,SaintRobinho86,0,"Vardy, Mahrez & Leicester City. One hit wonders"
2016-12-03 16:36:40,805088374277238784,Delaness_9,0,Leicester city.
2016-12-03 16:36:36,805088357701271552,oleniju,0,Leicester City go relegate se.
2016-12-03 16:36:25,805088308955152385,sportbible,0,Sunderland 2-0 Leicester City (Defoe)
2016-12-03 16:36:22,805088295961165825,Trevorlloyd92,-1,HAHAHAHAHAHHAA!! LEICESTER CITY ARE GOING DOWN
2016-12-03 16:36:21,805088292425306112,UG_Ohakim,-1,Leicester city is a joke.
2016-12-03 16:36:21,805088292345696256,Football__Tweet,0,"GOAL: Sunderland 2 - 0 Leicester City. Jermain Defoe, he scores goals. #SAFC #LCFC"
2016-12-03 16:36:16,805088271952969733,guardian_sport,0,Goal! Sunderland 2-0 Leicester City (Defoe) https://www.theguardian.com/football/live/2016/dec/03/tottenham-hotspur-v-swansea-fa-cup-second-round-and-more-live?CMP=share_btn_tw … #safc #lcfc
2016-12-03 16:36:13,805088260666130433,101greatgoals,0,GOAL! Sunderland 2-0 Leicester City (Defoe)
2016-12-03 16:35:55,805088183885111297,GoalFlash,0,Sunderland *2-0 Leicester City (77') #SUNLEI http://www.goal.com/ #GoalFlash #BPL
2016-12-03 16:35:45,805088140478136320,virtualstatman,0,"At what stage can I get odds of 5,000/1 on Leicester City to win the Premier League this season?"
2016-12-03 16:34:18,805087778866229250,MaxSttzp,0,64' Own goal by Robert Huth! Sunderland leads 1-0 vs Leicester City. #SAFC #LCFC #Premier_Leaguepic.twitter.com/kw08ktBGi6
2016-12-03 16:34:15,805087764035371009,markmetcalf07,0,Sunderland 1 Leicester City 0. pic.twitter.com/hmqoWjghZP
2016-12-03 16:33:40,805087618404859905,GC_1508,0,Leicester City are going to get relegated.
2016-12-03 16:33:36,805087600742727680,mutungikioko,-1,Leicester City fc should just go back to English league 2 football...
2016-12-03 16:33:36,805087600419733504,Lightfoottips,0,BTTS done at Man City and Stevenage...need a Leicester goal and then it's all over to Leeds later
2016-12-03 16:33:34,805087590923833344,ayoola_kelechi,0,Leicester City
2016-12-03 16:33:31,805087579645341696,BlueFoxNews,0,Sunderland 1-0 Leicester City: Live updates from the Stadium of Light as the champions look to kick-star their sea… http://ift.tt/2gZ0Tps
2016-12-03 16:33:30,805087576965181440,BlueFoxNews,0,Live Commentary: Sunderland 1-0 Leicester City (Sports Mole) http://ift.tt/2fT0RmT
2016-12-03 16:33:29,805087571479068676,FoxesNews,0,#Leicester #LeicesterCity #LCFC Prem: Albrighton chance -- Leicester (32') http://dld.bz/fj79g
2016-12-03 16:33:23,805087544912334849,NaaAmpomaa,0,Leicester city having a nightmare of a season
2016-12-03 16:32:03,805087210399760384,smuizzgh,-1,Leicester are a goal down to Eunderland. They'd be nothing better than seeing Leicester City getting relegated... http://fb.me/4cYHOWw26
2016-12-03 16:31:18,805087023455412224,AlgoNews,0,Wilfred Ndidi set to join Leicester City according to Sky sources http://algo.fyi/q65f2g #Trending #ALGOpic.twitter.com/vELX85ZcoU
2016-12-03 16:31:10,805086986646278144,JasonBourne1986,0,ICYMI: There will be no post-match phone-in after Sunderland v Leicester City as we're going straight to Leicester Tigers v Northampton.
2016-12-03 16:30:55,805086925220696064,Maximus3796,0,Now I remember what it is like to be a Leicester city fan #SunLei
2016-12-03 16:30:08,805086728788779010,RobboLcFc,-1,Not very constructive but fuck you Leicester city
2016-12-03 16:28:59,805086440065482752,infobola777,0,"64,Gooll...Sunderland 1 - 0 Leicester City ( og.Robert Huth )"
2016-12-03 16:28:58,805086436533878784,AshleyH113098,0,"Sunderland r winning again against the champions, Leicester city and huth scored the og"
2016-12-03 16:28:51,805086406607589376,XhakaGranite,0,Leicester City for #relegation imagine that.
2016-12-03 16:28:10,805086233001127936,BBCRLSport,0,City change. Slimani off. Okazaki on. Matt Elliott: “Everything looks a bit of an effort. He’s not fitting in to the way Leicester play.”
2016-12-03 16:28:02,805086199736102912,starkolix,0,Is Leicester city going to be relegated?
2016-12-03 16:27:14,805085996870225920,rancyinsurance,-1,I fear for Leicester city this season with their inconsistency in the league #SunLei
2016-12-03 16:27:12,805085988888449024,Goals_Premier,0,Goaaal!! Robert Huth ('64 OG) scores!!! #Sunderland 1 #LeicesterCity 0 pic.twitter.com/uEhMfyofAq
2016-12-03 16:27:10,805085982500524033,HCA_7_,0,Leicester City are in a relegation battle now.
2016-12-03 16:26:56,805085923591548928,JuanitoCruz11,0,Sunderland 1-0 Leicester City #PremierLeague
2016-12-03 16:26:26,805085795929509893,JPW_NBCSports,0,GOAL! Sunderland lead 1-0 against Leicester City. Goes down as a Robert Huth own goal. Worrying times for the Foxes. #SAFC 1-0 #LCFC
2016-12-03 16:25:57,805085677616594948,mikemccarthy,-1,A dreadful goal for Leicester City to concede. Another set-piece.
2016-12-03 16:25:54,805085661900505089,smoggy854,0,Leicester city have gone for over 60 minutes of football without a penalty! Only a matter of time
2016-12-03 16:25:51,805085652417204224,freebets,0,"GOAL! Sunderland grab the lead against #PL champions Leicester City, 1-0. It's beginning to get better for Moyes! pic.twitter.com/8TYpL0SXgG"
2016-12-03 16:25:51,805085650835771392,niteshres,0,Leicester City - Last season's Chelsea
2016-12-03 16:25:41,805085606934171648,PRICELESS_SA,1,Leicester city really arnt shit anymore.
2016-12-03 16:25:28,805085555642028034,byshfsbsh,0,Sunderland 1:0 Leicester city #pl
2016-12-03 16:25:26,805085547324579840,JADWAL_HKLPI,0,GOL! Sunderland 1-0 Leicester City #SUNLEI #PL (64' Huth (og)) http://bit.ly/LINEatJADWALHKLPI …pic.twitter.com/RSlnva8ets
2016-12-03 16:25:14,805085496112123904,thegamepundit,-1,"Leicester City, the proverbial basket that can't hold water."
2016-12-03 16:25:10,805085477623709696,jrnhl5,-1,"Leicester city losing again, oh how about that Jaime Vardy as a 1 season wonder??? What you say @LCFC"
2016-12-03 16:25:06,805085463560286208,Trevorlloyd92,0,Leicester City
2016-12-03 16:25:01,805085439484903424,simonpit,0,Sunderland 1 0 Leicester City....not a good sign for the champions!
2016-12-03 16:25:00,805085435856912384,iamRexcity,-1,"Leicester City going down, down, down..."
2016-12-03 16:24:58,805085429355593729,SBOBET,0,64' Huth scores an own goal! Sunderland 1-0 Leicester City #LCFC #SAFC #SUNLEIpic.twitter.com/YKXl4IPEaD
2016-12-03 16:24:57,805085423773110272,SMLeicester,0,"GOAL! Sunderland 1-0 Leicester City (Robert Huth, 64' og.). Join us live: http://sm.mg/4cfvkvk #safc #lcfc"
2016-12-03 16:24:57,805085422997143552,dbaker242424,0,Sunderland 1 - 0 Leicester City. 64' Robert Huth scores an own goal for Sunderland #FotMob http://www.fotmob.com/livescores/47/2252318/match-facts/ …
2016-12-03 16:24:57,805085422623817728,SM_Sunderland,0,"GOAL! Sunderland 1-0 Leicester City (Robert Huth, 64' og.). Join us live: http://sm.mg/4cfvkvk #safc #lcfc"
2016-12-03 16:24:47,805085382601830400,AntWBA434,0,Bloody hell Leicester city
2016-12-03 16:24:47,805085381586812928,MCTipbet_tr,0,64′ Gol Sunderland Sunderland 1:0 Leicester City #SUNLEIpic.twitter.com/18vHmMkTB8
2016-12-03 16:24:46,805085379460296704,SteveHef,0,Nico Rosberg Wins The Title and then retires. An Idea he got from Leicester City. #SUNLEI
2016-12-03 16:24:39,805085349206691840,SunderlandAFC,0,64' Off the head of Kirchhoff and deflected over the line by Huth to give #SAFC the lead. Sunderland 1 Leicester City 0
2016-12-03 16:24:33,805085322623275008,bwin,0,PL latest: Crystal Palace 2-0 Southampton Stoke City 2-0 Burnley Sunderland 1-0 Leicester Tottenham 3-0 Swansea West Brom 2-1 Watford
2016-12-03 16:24:28,805085301756542980,LiveLCFC,0,"GOAL. Sunderland 1-0 Leicester City (Huth og, 64) http://www.leicestermercury.co.uk/sunderland-v-leicester-city-8211-premier-league-live/story-29954938-detail/story.html …"
2016-12-03 16:24:27,805085299814596608,JindaSet,0,กำลังดู Leicester City Football Club
2016-12-03 16:24:20,805085269980565504,ChrisRWhiting,-1,Own goal from a corner. Vintage Leicester City.
2016-12-03 16:24:04,805085201584025601,Football__Tweet,0,GOAL: Sunderland 1 - 0 Leicester City. Jan Kirchhoff's effort is deflected in off Robert Huth. That will go down as an own goal. #SAFC #LCFC
2016-12-03 16:23:49,805085137167851521,AOnung,0,Leicester City are heading for relegation!!
2016-12-03 16:23:00,805084935061172224,GoalFlash,0,Sunderland *1-0 Leicester City (64') #SUNLEI http://www.goal.com/ #GoalFlash #BPL
2016-12-03 16:20:56,805084412497039360,SportRadioME,0,#LeicesterCity boss Claudio Ranieri ready to drop misfiring #JamieVardy and #RiyadMahrez http://www.sportradioarabia.com/news/cricket/leicester-city-boss-claudio-ranieri-ready-to-drop-misfiring-jamie-vardy-and-riyad-mahrez/ …
2016-12-03 16:20:20,805084262529646592,MaxHanaghan,0,Leicester fans chant #safc have won league more times in their history than #leicestercity ever have and ever will #SunLei #clackers
2016-12-03 16:18:07,805083703877791744,Mikeh60882356,0,LEICESTER CITY ALREADY GOT THAT SEALED.
2016-12-03 16:17:59,805083671028006912,adrianaeloca,0,"Your Tuesday Briefing: Syria, Met Gala, Leicester City #MetGala https://goo.gl/fb/0jBX0J"
2016-12-03 16:17:36,805083575813111808,adoptedgog,0,Leicester City?
2016-12-03 16:15:26,805083028724809728,The_LD_Guy,0,"#leicestercity #football fan and likes #watches in particular #Hublot get in touch, have super rare watch for sale."
2016-12-03 16:15:23,805083017060483072,FOXES_Fanly,0,Prem: Albrighton chance -- Leicester (32') #LeicesterCity https://serve.fans/r/364030dc09 pic.twitter.com/tQLaQ8iOPr
2016-12-03 16:13:58,805082660578197504,lasgidis1stson,0,Lol I already feel bad for man city next week against Leicester no Aguero and fernandinho
2016-12-03 16:13:56,805082650465681412,constant_STAR75,0,Na so una talk last season to Leicester City til they win d league
2016-12-03 16:13:50,805082624599453697,sonjackjasl,0,¡SEGUNDOS TIEMPOS! Palace 2-0 Southampton Stoke City 2-0 Burnley Sunderland 0-0 Leicester Tottenham 2-0 Swansea #PL [FECHA 14]
2016-12-03 16:13:39,805082578692800512,WCPWMYTRUELOVE,0,@Jack_TheJobber Sunderland are even with Leicester city I hope we can pull of the upset #Sunderland4ever
2016-12-03 16:10:04,805081679228334080,ItsFoxedUp,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp8kZz #lcfc
2016-12-03 16:09:47,805081608088944640,said5412,0,Saya menambahkan video ke playlist @YouTube http://youtu.be/54U5rzAekgg?a Leicester City - Middlesbrough 2-2 Goal & Highlights 26/11/2016
2016-12-03 16:09:32,805081542351523841,Mackemsnewsonly,0,#Mackems #SAFC LIVE: Sunderland v Leicester City http://dld.bz/fj7bV
2016-12-03 16:09:27,805081522957123584,1BonnyPrince,0,"Born #OTD 1930, Scottish footballer, Jimmy Walsh. He was a prolific goalscorer for Celtic FC and Leicester City FC pic.twitter.com/M1hnYIoLQv"
2016-12-03 16:09:22,805081501972844544,FichajeGoleador,0,¡SEGUNDOS TIEMPOS! Palace 2-0 Southampton Stoke City 2-0 Burnley Sunderland 0-0 Leicester Tottenham 2-0 Swansea #PL [FECHA 14]
2016-12-03 16:07:42,805081081259102210,BBCRLSport,0,Jamie Vardy's touch map during the first-half of Sunderland v Leicester City. pic.twitter.com/JQ3iZ3yz0N
2016-12-03 16:07:08,805080941085364225,SAFCNewsUK,0,Three Sunderland players walk yellow card tightrope against Leicester City – Sunderland Echo http://dlvr.it/Mp8hQb #SAFC
2016-12-03 16:03:16,805079968178995202,tuneri,0,"So far, city got whooped, Christmas came early for Benteke, Son scored a fantastic goal & Leicester is stuck doing d mannequin challenge."
2016-12-03 16:02:48,805079850545512448,simonpit,0,Half time: Sunderland 0 0 Leicester City
2016-12-03 16:01:39,805079559221768193,thebusybuddies,0,#PL HT: Palace 2-0 Southampton Stoke 2-0 Burnley Spurs 2-0 Swansea West Brom 2-0 Watford Sunderland 0-0 Leicester City.
2016-12-03 16:01:08,805079428464308225,PrimaryFalcons,0,Apply for your place now via Leicester City council admissions website. Please email the school also as confirmation.
2016-12-03 16:00:52,805079361736953856,BungDeo,0,When Leicester City becomes Barcelona https://twitter.com/90min_Football/status/805079064390336512 …
2016-12-03 15:59:40,805079059696939010,Mackemsnewsonly,0,#Sunderland Three Sunderland players walk yellow card tightrope against Leicester City http://dld.bz/fj7bT
2016-12-03 15:58:57,805078880222642176,SSnetwoork,0,HT: Palace 2-0 Southampton Stoke 2-0 Burnley Spurs 2-0 Swansea West Brom 2-0 Watford Sunderland 0-0 Leicester City #EPL
2016-12-03 15:58:02,805078648768364544,charliehawk93,0,To draw away at City + Leicester and beating WHU was decent. Losing at OT and Emirates not a prob. Losing to Hull + Palace tho #saintsfc
2016-12-03 15:57:36,805078539695431680,SMLeicester,0,HALF-TIME: Sunderland 0-0 Leicester City. Join us live: http://sm.mg/4cfvkvk #safc #lcfc
2016-12-03 15:57:35,805078538168795136,SM_Sunderland,0,HALF-TIME: Sunderland 0-0 Leicester City. Join us live: http://sm.mg/4cfvkvk #safc #lcfc
2016-12-03 15:57:16,805078456987959296,konnectii,0,"We've played 8 straight games including teams like Leicester, Man United, Tottenham and Man City, conceding just 2 goals & winning all. Wow"
2016-12-03 15:56:29,805078260979761152,Yoursportsnews1,0,Sunderland 0-0 Leicester City at halftime. (ESPN) Leicester City #YSNpic.twitter.com/weP15YAk44
2016-12-03 15:55:37,805078040879329280,WORLD_HAB,0,"Sunderland vs Leicester City Live Streaming, Lineups, Scores and TV Schedule http://dlvr.it/Mp8XML pic.twitter.com/OvZu6wfx51"
2016-12-03 15:55:30,805078011053797376,sonjackjasl,0,¡MEDIOS TIEMPOS! Palace 2-0 Southampton Stoke City 2-0 Burnley Sunderland 0-0 Leicester Tottenham 2-0 Swansea #PL [FECHA 14]
2016-12-03 15:55:20,805077969651830784,TalkSportTV,0,Sunderland 0-0 Leicester City at halftime. (ESPN) http://ift.tt/1NKZUVZ
2016-12-03 15:55:18,805077962735357952,basanya01,0,England - Premier League HT: Crystal Palace 2-0 Southampton HT: Stoke City 2-0 Burnley HT: Sunderland 0-0 Leicester City
2016-12-03 15:55:09,805077924860882944,nyannthierry,0,Conte's 3-4-3 wins! 2-0 Hull City 3-0 Leicester 4-0 Man United 2-0 Southampton 5-0 Everton 1-0 Middlesbrough 2-1 Spurs 3-1 Man City
2016-12-03 15:55:06,805077910243647489,UtdSA,0,Sunderland 0-0 Leicester City at halftime. (ESPN) http://ift.tt/1NKZUVZ #LCFC #PL
2016-12-03 15:55:06,805077909958443009,Leicester_UK_,0,James_Sharpe published Leicester City team news for Premier League clash with Sunderland #Leicester http://www.newslocker.com/en-uk/region/leicester/james-sharpe-published-leicester-city-team-news-for-premier-league-clash-with-sunderland/ …
2016-12-03 15:54:44,805077820254879744,Mackemsnewsonly,0,#Sunderland Sunderland v Leicester City team news: David Moyes makes one change for the visit of the Champions http://dld.bz/fj7bU
2016-12-03 15:54:11,805077680798527488,UtdSA,0,Sunderland 0-0 Leicester City at halftime. (ESPN) http://ift.tt/1CjMPwY #SAFC #PL
2016-12-03 15:54:04,805077653325680640,WasitEPL,0,HT: Sunderland 0-0 Leicester City #Matchday14pic.twitter.com/GzOMb9sPjq
2016-12-03 15:53:39,805077547637678081,SunderlandNow,0,"HT: #Sunderland 0, Leicester City 0. http://fb.me/1TinswGp1"
2016-12-03 15:53:24,805077483271974912,DFS_EPL_Goals,0,Sunderland 0-0 Leicester City at halftime. (ESPN) Sunderland 0-0 Leicester City at halftime. (ESPN)
2016-12-03 15:53:14,805077443988033536,SunderlandApp,0,Sunderland v Leicester City team news: David Moyes makes one change for the visit of the Champions http://spontly.com #safcpic.twitter.com/Eqbh1Q6dcv
2016-12-03 15:52:44,805077317328506880,FichajeGoleador,0,¡MEDIOS TIEMPOS! Palace 2-0 Southampton Stoke City 2-0 Burnley Sunderland 0-0 Leicester Tottenham 2-0 Swansea #PL [FECHA 14]
2016-12-03 15:52:06,805077157475184642,infobola777,0,England - Premier League December 3 HT Sunderland 0 - 0 Leicester City http://fb.me/98UWj1iWf
2016-12-03 15:52:00,805077133483765760,Georgina_Amoako,0,#PL - HT: Spurs 2-0 Swansea City Sunderland 0-0 Leicester Crystal Palace 2-0 Southampton West Brom 2-0 Watford
2016-12-03 15:51:53,805077101388984321,SSFootball_,0,HALF-TIME: - Crystal Palace 2-0 Southampton - Stoke City 2-0 Burnley - Sunderland 0-0 Leicester City - Tottenham... http://fb.me/2GOqDD7mz
2016-12-03 15:51:32,805077014147399680,SRNewsNow,0,HT update: Sunderland 0 - 0 Leicester City - tweet us your pics of the game! #SunLei (KB)
2016-12-03 15:51:22,805076970430169088,Sbn_ZA,0,#PL HT Crystal Palace 2-0 Southampton Stoke City 2-0 Burnley Sunderland 0-0 Leicester City Tottenham 2-0 Swansea West Brom 2 - 0 Watford
2016-12-03 15:51:21,805076968672784384,fotomac,0,(İY): Sunderland-Leicester City 0-0 http://www.fotomac.com.tr/canli-skor/canli-mac?Id=2252318 …
2016-12-03 15:51:20,805076965703163904,nahalobg,0,"Last season Leicester beat man city 3-1 at Ethiad and won the league, will history repeat itself?"
2016-12-03 15:51:10,805076922233257984,LCFC_Indonesia,0,Half-time: Sunderland 0-0 Leicester City #SunLeipic.twitter.com/ibQN5Ls1AU
2016-12-03 15:51:00,805076881703837696,SAFCvideprinter,0,HT: Sunderland 0 - 0 Leicester City
2016-12-03 15:50:33,805076765626564608,InfluencerKE,0,Chelsea 3-0 Leicester City live score and score and goal updates as Claudio ... http://www.mirror.co.uk/sport/football/match-centre/chelsea-vs-leicester-city-live-8655383 …
2016-12-03 15:50:29,805076751785357312,NewsSAFC2018,0,HALF TIME : Sunderland 0 - 0 Leicester City #LCFC #SAFC
2016-12-03 15:50:13,805076683124604928,bwin,0,PL HT: Crystal Palace 2-0 Southampton Stoke City 2-0 Burnley Sunderland 0-0 Leicester Tottenham 2-0 Swansea West Brom 2-0 Watford
2016-12-03 15:49:58,805076620251959296,LiveLCFC,0,HALF-TIME: Sunderland 0-0 Leicester City All square at the break. Follow the action: http://www.leicestermercury.co.uk/sunderland-v-leicester-city-8211-premier-league-live/story-29954938-detail/story.html …pic.twitter.com/eoEj8pDIq2
2016-12-03 15:49:57,805076617622147072,Harrythmetics,0,@Harrythmetics @Louis_Tomlinson - http://tweetmashup.com : Amazing scenes watching Leicester City lift the trophy. love affair
2016-12-03 15:49:49,805076582662635520,BoyleSports,0,HT: West Brom 2-0 Watford Stoke City 2-0 Burnley Crystal Palace 2-0 Southampton Tottenham 2-0 Swansea Sunderland 0-0 Leicester City
2016-12-03 15:49:40,805076545777922048,LCFC,0,Half-time: Sunderland 0-0 Leicester City #SunLeipic.twitter.com/MmSKPMxCyv
2016-12-03 15:48:37,805076279603109888,amandsst,0,Art of the turnaround: How long shot like Leicester City becomes... https://goo.gl/fb/ytW6KY #leicestercityfc
2016-12-03 15:48:08,805076159645913090,ppocampos,0,DEAL CLOSE: Leicester City FC youngster Joseph Dodoo to join... http://dlvr.it/Mp8RkC #LeicesterCityFC
2016-12-03 15:48:03,805076137441423360,_Mr_Umb,0,"8 wins in a row after playing likes of Leicester, Spurs, City, United, Everton ... Chelsea close to perfection"
2016-12-03 15:45:59,805075617465176065,joffnorman,0,Book 37 of 2016. The #jamievardy autobiography is vital reading for any #leicestercity fan and… https://www.instagram.com/p/BNj33ViFKww/
2016-12-03 15:45:56,805075603439415297,amadoit__,0,"Guys, you're all watching Sunderland v Leicester City, too, right?"
2016-12-03 15:45:39,805075532224327680,bharianmy,0,"#EPL: Kedudukan semasa, Crystal Palace 2 Southampton 0, Stoke City 2 Burnley 0, Sunderland 0 Leicester City 0,... http://fb.me/3A2uveMzM"
2016-12-03 15:44:47,805075317618593792,BBCRLSport,0,"Leicester City could barely get the ball for the first 20 minutes but it is a much more even contest now. No real chances, though. pic.twitter.com/Geqin5cdav"
2016-12-03 15:44:35,805075267182100480,SunderlandAFC,0,43' @vardy7 kept quiet by #TeamKone so far @StadiumOfLight as it remains Sunderland 0 Leicester City 0 pic.twitter.com/aG5GwMkXAf
2016-12-03 15:44:23,805075217055969280,joyceecoo,0,What Is King Power? Leicester City FC's Fairytale Soccer Victory Driven By #LeicesterCityF… https://goo.gl/fb/G8c0Po
2016-12-03 15:43:45,805075055923367937,BlueFoxNews,0,LIVE: Sunderland vs Leicester City (Football News Network) http://ift.tt/2gT2Yof
2016-12-03 15:43:33,805075003850956805,SAFCNewsUK,0,LIVE: Sunderland vs Leicester City – http://Goal.com http://dlvr.it/Mp8PgQ #SAFC
2016-12-03 15:41:02,805074373279420416,TalkSportTV,0,Match Thread: Sunderland vs Leicester City [Premier League] (x-post /r/soccer) pic.twitter.com/k6rkmmmXOa
2016-12-03 15:40:43,805074290223652865,ppocampos,0,Drew Petrie likens North Melbourne to Leicester City #DrewPetrie... http://dlvr.it/Mp8Mbn #DrewPetrie
2016-12-03 15:39:31,805073992407195648,hanifyazid,0,I was on tv for the Sunderland vs Leicester City match!! pic.twitter.com/xUM1HNGrjg
2016-12-03 15:39:28,805073976045305856,BroMW90,0,more concerned about the Arsenal game than Leicester tbh
2016-12-03 15:38:43,805073787951738880,kdee_Naks,0,2-0 vs. Hull 3-0 vs. Leicester 4-0 vs. United 2-0 vs. Southampton 5-0 vs. Everton 1-0 vs. Middlesbrough 2-1 vs. Spurs 3-1 vs. City #CFC
2016-12-03 15:38:00,805073610041921536,BilirKadriye,0,Sunderland v Leicester City Match http://Previewbit.ly/2gMiK3t s1k1g8 #SAFC #SunLei #LCFC #Matchday #PremierLeague #EPL #BPL Game daY
2016-12-03 15:37:17,805073427853766657,fpldrugs,0,"8 in a row, Leicester, MU, Soton, Everton, Spurs, and Man City between them"
2016-12-03 15:37:14,805073413714878466,casillas540,0,LIVE: Sunderland vs Leicester City http://ln.is/RMYO7
2016-12-03 15:37:13,805073410292187138,soccer411,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp8JnT
2016-12-03 15:36:53,805073329577201664,kdee_Naks,0,"I dont think you understand. 8 wins in a row after playing Leicester Spurs City United Everton this is perfection, this is Chelsea"
2016-12-03 15:36:45,805073295439601666,falan4j,0,leicester city
2016-12-03 15:35:43,805073034776190976,SAFCNewsUK,0,Sunderland vs Leicester City: Live updates from the Stadium of Light as the champions look to kick-star their… http://dlvr.it/Mp8HdC #SAFC
2016-12-03 15:34:35,805072748003278848,ppocampos,0,Drew Petrie likens North Melbourne to Leicester City #DrewPetrie... http://dlvr.it/Mp8H1c #DrewPetrie
2016-12-03 15:34:07,805072629916778498,ItsFoxedUp,0,Live to >> Leicester City vs Sunderland Live Stream tv 2016 http://dlvr.it/Mp8GMh #lcfc
2016-12-03 15:34:06,805072627672846336,ItsFoxedUp,0,(Watch) #Leicester City vs Sunderland Live Premier League Soccer http://dlvr.it/Mp8GLR #lcfc
2016-12-03 15:34:06,805072625777029120,ItsFoxedUp,0,[http://Soccer.Tv ]..Sunderland vs Leicester City Live Stream Football 2016 http://dlvr.it/Mp8GKp #lcfc
2016-12-03 15:34:05,805072622434123777,ItsFoxedUp,0,Sunderland vs Leicester City Live Stream http://dlvr.it/Mp8GJS #lcfc
2016-12-03 15:33:14,805072409665609728,hazal_adiguzel,0,Sunderland v Leicester City Match http://Previewbit.ly/2gMiK3t s1k1g8 #SAFC #SunLei #LCFC #Matchday #PremierLeague #EPL #BPL Game daY
2016-12-03 15:32:58,805072342774730758,Nexmedia_Sports,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp8FbG
2016-12-03 15:31:05,805071869879562240,mayor_digitals,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp8Cy6
2016-12-03 15:29:50,805071553213923332,sinemmcelikkk1,0,Sunderland v Leicester City Match http://Previewbit.ly/2gMolqw s1k1g8 #SAFC #SunLei #LCFC #Matchday #PremierLeague #EPL #BPL Game daY
2016-12-03 15:29:48,805071546255450112,Sai_Rung,0,FT: Leicester City U23s 2-1 #LFCU23s #PLInternationalCup
2016-12-03 15:28:26,805071200644804608,CallMeOlalekan,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp8BBf
2016-12-03 15:28:17,805071162820595712,Oduscoly,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp89ng
2016-12-03 15:28:12,805071141605810176,Dejexkul,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp89Zt
2016-12-03 15:27:24,805070941546049537,ozlemdeveciii,0,Sunderland v Leicester City Match http://Previewbit.ly/2gMolqw s1k1g8 #SAFC #SunLei #LCFC Match day #PremierLeague #EPL #BPL Soccer AM
2016-12-03 15:25:40,8.05071E+17,RUWT,0,"SOCCER Alert! Leicester City 0, Sunderland 0, 1st - 24'. https://ruwt.tv/soccer/games/358173 …"
2016-12-03 15:25:04,805070355043741697,NoWisdomMate,0,LIVE: Sunderland vs Leicester City
2016-12-03 15:25:03,805070349868167168,olarongbeI,0,17 - Leicester City (417) have already been trailing for more minutes in the PL this season than in the entire 2015/16 campaign (391). Glum
