date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-12-26 16:52:54,vanstaenli_watz,,0,1,0,"Leicester city 6 points outta 6 vs Chelsea and Man City!!..",,,,1077970522401435648,https://twitter.com/vanstaenli_watz/status/1077970522401435648
2018-12-26 16:52:54,MissCindy0814,,0,0,0,"Leicester City have a guardian angel watching over them for sure",,,,1077970521743024130,https://twitter.com/MissCindy0814/status/1077970521743024130
2018-12-26 16:52:54,Makhanyak,,0,0,0,"Leicester City 2-1 Manchester City. (Full time) #PremierLeague",,,#PremierLeague,1077970518953869318,https://twitter.com/Makhanyak/status/1077970518953869318
2018-12-26 16:52:53,ProphetChijioke,,0,0,0,"Leicester city have won the league again",,,,1077970517418803203,https://twitter.com/ProphetChijioke/status/1077970517418803203
2018-12-26 16:52:52,Brownbear1892,,0,0,0,"Leicester City #LFC",,,#LFC,1077970510896599042,https://twitter.com/Brownbear1892/status/1077970510896599042
2018-12-26 16:52:50,Trxnt66,,0,0,0,"LEICESTER CITY I LOVE YOU",,,,1077970505859256325,https://twitter.com/Trxnt66/status/1077970505859256325
2018-12-26 16:52:50,Dawson19Brandon,,0,0,2,"WHAT A FUCKING WEEK FROM LEICESTER CITY FOOTBALL CLUB, I SWEAR YOU'LL NEVER SEE ANYTHING LIKE THIS EVER AGAIN",,,,1077970502084448266,https://twitter.com/Dawson19Brandon/status/1077970502084448266
2018-12-26 16:52:50,_mathcrfrm,,0,0,0,"Leicester >>>> City",,,,1077970501920796673,https://twitter.com/_mathcrfrm/status/1077970501920796673
2018-12-26 16:52:49,frank4real_ezz,,0,0,0,"Wondering why City has been struggling of late...... Always knew this was gonna be another peel for City....... Let's give Leicester City thumbs up.... Back to back wins against two heavy teams..... Congrats Leicester..... #LEIMCI",,,#LEIMCI,1077970499022585856,https://twitter.com/frank4real_ezz/status/1077970499022585856
2018-12-26 16:52:47,Disturbed_Lover,,0,0,0,"Leicester City have beaten Chelsea away and City at home back to back......amazing",,,,1077970491590279168,https://twitter.com/Disturbed_Lover/status/1077970491590279168
2018-12-26 16:52:47,VivaSuman07,,0,0,0,"Guardiola is being reminded that Premier League ain't Laliga or Bundes Liga... Anyone can beat you ! The best league in the world for a reason. — watching Leicester City vs Manchester City",,,,1077970491472822272,https://twitter.com/VivaSuman07/status/1077970491472822272
2018-12-26 16:52:47,Elaxlol,,1,0,2,"Thank you mr. Leicester City",,,,1077970491032420355,https://twitter.com/Elaxlol/status/1077970491032420355
2018-12-26 16:52:47,jotacorr,,2,0,1,"LEICESTER CITY YEAHHHHHHH",,,,1077970490667356160,https://twitter.com/jotacorr/status/1077970490667356160
2018-12-26 16:52:47,hakeem_jo,,0,0,2,"So Leicester city won Chelsea and Manchester city",,,,1077970490503950338,https://twitter.com/hakeem_jo/status/1077970490503950338
2018-12-26 16:52:46,ClintonSpel,,0,3,7,"Have to applaud Leicester City for what they've achieved in less than a week, beat Chelsea and Manchester City. Just unbelievable.",,,,1077970485022023680,https://twitter.com/ClintonSpel/status/1077970485022023680
2018-12-26 16:52:45,liverpoolfeed96,,0,0,0,"Thank you Leicester city",,,,1077970484573208577,https://twitter.com/liverpoolfeed96/status/1077970484573208577
2018-12-26 16:52:45,1mranPatel,,0,0,2,"Great afternoon of Footie, #LFC win comfortably and Leicester City beat Manchester City.",,,#LFC,1077970483008757760,https://twitter.com/1mranPatel/status/1077970483008757760
2018-12-26 16:52:43,PaulPacione,,0,0,1,"S/O Leicester City for holdin it down",,,,1077970476176150528,https://twitter.com/PaulPacione/status/1077970476176150528
2018-12-26 16:52:43,KAHZKAHZ,,0,0,0,"Leicester city came from behind to beat Manchester city Cam you believe it",,,,1077970476100734977,https://twitter.com/KAHZKAHZ/status/1077970476100734977
2018-12-26 16:52:43,DB11NCW,,0,0,3,"Fantastic Foxes! #LeicesterCity",,,#LeicesterCity,1077970474670481408,https://twitter.com/DB11NCW/status/1077970474670481408
2018-12-26 16:52:42,sporx,,2,1,20,"MS: Leicester City 2-1 Manchester City 14' Bernardo Silva 19' Albrighton 81' Pereira pic.twitter.com/t3wlKlmd4m",,,,1077970470589353984,https://twitter.com/sporx/status/1077970470589353984
2018-12-26 16:52:42,Mxh1d,premierleague,1,2,50,"THANK YOU SOOO MUCH LEICESTER CITY! WE LOVE YOU!",,,,1077970470140555264,https://twitter.com/Mxh1d/status/1077970470140555264
2018-12-26 16:52:41,baileyrowsell94,,0,0,0,"Leicester City #LCFC",,,#LCFC,1077970465015115776,https://twitter.com/baileyrowsell94/status/1077970465015115776
2018-12-26 16:52:40,larbertred,,0,0,0,"I've always loved Leicester City.",,,,1077970461928157184,https://twitter.com/larbertred/status/1077970461928157184
2018-12-26 16:52:40,oneandonlyjun,,0,0,1,"Leicester city have beaten both Chelsea and Man City back to back. Wow",,,,1077970461051551744,https://twitter.com/oneandonlyjun/status/1077970461051551744
2018-12-26 16:52:38,M_Irfaan_I,,0,0,0,"Leicester City doing us a major this week... Thanks @LCFC",,@LCFC,,1077970454550364160,https://twitter.com/M_Irfaan_I/status/1077970454550364160
2018-12-26 16:52:38,Kopite_Corner,,0,0,2,"Thanks you Leicester City!! @GaryLineker Man City now 7 points behind us and goal difference is LEVEL!",,@GaryLineker,,1077970454265110528,https://twitter.com/Kopite_Corner/status/1077970454265110528
2018-12-26 16:52:37,CurtyM90,,0,0,0,"Go on the wee Leicester City",,,,1077970451291344898,https://twitter.com/CurtyM90/status/1077970451291344898
2018-12-26 16:52:37,hardikreds17,,0,1,5,"Leicester beat Chelsea and Man City. All hail Leicester City. pic.twitter.com/v3M8WpCcDZ",,,,1077970448942596096,https://twitter.com/hardikreds17/status/1077970448942596096
2018-12-26 16:52:36,VikingSteph,,0,0,1,"Leicester City you absolutely beauties...",,,,1077970444676984833,https://twitter.com/VikingSteph/status/1077970444676984833
2018-12-26 16:52:36,Ty_bag,,0,0,0,"The premier league is not yo relative Manchester City has been beaten by Leicester City shit...",,,,1077970443955507200,https://twitter.com/Ty_bag/status/1077970443955507200
2018-12-26 16:52:35,MorganCampbel,,0,0,2,"LEICESTER CITY I LOVE YOU SOOOOOO MUCH #LFC",,,#LFC,1077970439585054726,https://twitter.com/MorganCampbel/status/1077970439585054726
2018-12-26 16:52:34,the1andOWENLY,,0,0,0,"Leicester City I love you!",,,,1077970438280630272,https://twitter.com/the1andOWENLY/status/1077970438280630272
2018-12-26 16:52:34,JinqRui,,0,0,0,"Also thank you Leicester City",,,,1077970437676720134,https://twitter.com/JinqRui/status/1077970437676720134
2018-12-26 16:52:33,quark_abhi,,0,0,1,"Leicester City",,,,1077970434207956994,https://twitter.com/quark_abhi/status/1077970434207956994
2018-12-26 16:52:33,Gbemiga__A,,0,0,0,"Always loved Leicester city.",,,,1077970433167769602,https://twitter.com/Gbemiga__A/status/1077970433167769602
2018-12-26 16:52:32,FourRoIe,,0,0,4,"THANK YOU LEICESTER CITY @PrimeVardy",,@PrimeVardy,,1077970429661405186,https://twitter.com/FourRoIe/status/1077970429661405186
2018-12-26 16:52:32,apaseayomi,,0,0,1,"Leicester City Respect.",,,,1077970428830863365,https://twitter.com/apaseayomi/status/1077970428830863365
2018-12-26 16:52:31,jasonbannerman,,0,0,0,"Crystal Palace opened the ManCity gates to all, Leicester City reaping the dividends",,,,1077970426092011522,https://twitter.com/jasonbannerman/status/1077970426092011522
2018-12-26 16:52:31,MikeSafo,,1,0,1,"Wow!! Down goes Manchester City What a win for Leicester City #EPL #BoxingDay",,,#EPL #BoxingDay,1077970425244778496,https://twitter.com/MikeSafo/status/1077970425244778496
2018-12-26 16:52:30,richardkearns2,,0,0,0,"Yes leicester city get in wow.",,,,1077970419225952256,https://twitter.com/richardkearns2/status/1077970419225952256
2018-12-26 16:52:29,simon_makumbi,,0,1,0,"Giant killer Leicester city",,,,1077970417371963392,https://twitter.com/simon_makumbi/status/1077970417371963392
2018-12-26 16:52:29,PaulCarr,,4,18,56,"Manchester City has lost consecutive Premier League games for the first time in over two years (Dec. 3 & 10, 2016 vs Chelsea and at Leicester). City now has more PL losses this season (3) than in all of last season (2).",,,,1077970416721952771,https://twitter.com/PaulCarr/status/1077970416721952771
2018-12-26 16:52:29,hramanujam,,1,0,0,"Yes, Leicester City, YES!",,,,1077970415459360769,https://twitter.com/hramanujam/status/1077970415459360769
2018-12-26 16:52:28,AndreasBlomkvis,,0,0,10,"I love U Leicester City",,,,1077970411063820288,https://twitter.com/AndreasBlomkvis/status/1077970411063820288
2018-12-26 16:52:27,mutiinta,,1,1,14,"Leicester City Giant Killers!!!!",,,,1077970408199069696,https://twitter.com/mutiinta/status/1077970408199069696
2018-12-26 16:52:24,jihahew14,,0,0,0,"okey leicester city menang 2-1",,,,1077970396282929152,https://twitter.com/jihahew14/status/1077970396282929152
2018-12-26 16:52:24,ndlelankosi,,0,0,0,"Congratulations Leicester City. #LEIMCI",,,#LEIMCI,1077970393242263557,https://twitter.com/ndlelankosi/status/1077970393242263557
2018-12-26 16:52:23,Pauliyed_,,0,0,1,"Leicester City @LCFC I love you guys #LFC #YNWA",,@LCFC,#LFC #YNWA,1077970390381662210,https://twitter.com/Pauliyed_/status/1077970390381662210
2018-12-26 16:52:22,soodeep137,,0,0,3,"Boxing Day WIN for Liverpool!! TOP OF THE TABLE!!! 6 points clear!! Thank you Leicester City!! @LFC",,@LFC,,1077970384836853765,https://twitter.com/soodeep137/status/1077970384836853765
2018-12-26 16:52:22,shampoo_34,,0,0,0,"LEICESTER. CITY!!!!!!!!!!",,,,1077970384618733568,https://twitter.com/shampoo_34/status/1077970384618733568
2018-12-26 16:52:21,Elycaptano,,0,0,1,"FULL TIME! Leicester City 2 vs Man City 1! WOYOOOOOOOOO!",,,,1077970381334605826,https://twitter.com/Elycaptano/status/1077970381334605826
2018-12-26 16:52:20,azizmahadi14,,0,1,0,"Thank you Leicester city",,,,1077970376594837504,https://twitter.com/azizmahadi14/status/1077970376594837504
2018-12-26 16:52:19,Matias_bolso,,0,0,0,"LEICESTER CITY FC",,,,1077970375919788033,https://twitter.com/Matias_bolso/status/1077970375919788033
2018-12-26 16:52:19,__ChuluN,,0,0,0,"Leicester City",,,,1077970375311536130,https://twitter.com/__ChuluN/status/1077970375311536130
2018-12-26 16:52:19,areskchng91,LFC,0,0,0,"Thank you Chelsea, Crystal Palace and Leicester City!!!",,,,1077970374346719233,https://twitter.com/areskchng91/status/1077970374346719233
2018-12-26 16:52:19,tongaprince,,1,0,1,"Congratulations Leicester City",,,,1077970372417470466,https://twitter.com/tongaprince/status/1077970372417470466
2018-12-26 16:52:19,ishan_MUFC,,0,0,1,"LEICESTER CITY WOW",,,,1077970372400697344,https://twitter.com/ishan_MUFC/status/1077970372400697344
2018-12-26 16:52:18,gofuxkyoself,,0,0,0,"Thank you Leicester city",,,,1077970371368837120,https://twitter.com/gofuxkyoself/status/1077970371368837120
2018-12-26 16:52:18,FOXSoccer,,27,265,1603,"DOWN GO THE CHAMPS! Man City lose at Leicester City to fall 7 points behind Liverpool. pic.twitter.com/usZU797JyA",,,,1077970368739061760,https://twitter.com/FOXSoccer/status/1077970368739061760
2018-12-26 16:52:18,HottyVin,,0,0,1,"LOVE YOU LEICESTER CITY!!!!",,,,1077970367958765568,https://twitter.com/HottyVin/status/1077970367958765568
2018-12-26 16:52:17,ScoresFutbol,,1,6,7,"Leicester City 2-1 Manchester City pic.twitter.com/SFAJqEIY7R",,,,1077970367459799040,https://twitter.com/ScoresFutbol/status/1077970367459799040
2018-12-26 16:52:17,siacfan_1,,0,0,0,"Is Manchester City falling apart? a Loss to Leicester City 2-1 hmmm",,,,1077970365287145473,https://twitter.com/siacfan_1/status/1077970365287145473
2018-12-26 16:52:17,Carveezyy,,0,0,0,"Well done Leicester City Massive win !",,,,1077970365220048898,https://twitter.com/Carveezyy/status/1077970365220048898
2018-12-26 16:52:17,hucker_123,,0,0,0,"Leicester city",,,,1077970364469256192,https://twitter.com/hucker_123/status/1077970364469256192
2018-12-26 16:52:16,OmoNUhunmwonde,,0,0,1,"Leicester City is boxing Manchester City on Boxing Day. #LEIMCI",,,#LEIMCI,1077970360086212608,https://twitter.com/OmoNUhunmwonde/status/1077970360086212608
2018-12-26 16:52:15,lpthurston3,,0,0,0,"LETS GO LEICESTER CITY HAHAHAHAH COME ON LIVERPOOL #LFC #YNWA",,,#LFC #YNWA,1077970358916038657,https://twitter.com/lpthurston3/status/1077970358916038657
2018-12-26 16:52:14,standardsport,,2,1,8,"Leicester City 2-1 Man City A second defeat on the bounce for the champions, who fall to third in the table. The Foxes have beaten Chelsea and City in back-to-back games! #LEIMCI live http://bit.ly/lcmci2612",,,#LEIMCI,1077970354432299009,https://twitter.com/standardsport/status/1077970354432299009
2018-12-26 16:52:14,affandikhairul1,,0,0,1,"Thanks Leicester city",,,,1077970352364371968,https://twitter.com/affandikhairul1/status/1077970352364371968
2018-12-26 16:52:11,AFCHANI,,0,0,0,"Two great performances by Leicester City",,,,1077970338498207745,https://twitter.com/AFCHANI/status/1077970338498207745
2018-12-26 16:52:10,ltarsenal,,20,101,675,"Leicester City beating Chelsea at the bridge and then Manchester City, conceding just 1 goal in the process. Maguire and Chilwell needed at our club.",,,,1077970335478165505,https://twitter.com/ltarsenal/status/1077970335478165505
2018-12-26 16:52:09,Loyiso_Zako,,1,0,1,"I love Leicester City",,,,1077970333464969221,https://twitter.com/Loyiso_Zako/status/1077970333464969221
2018-12-26 16:52:08,VanBhatti_II,,0,0,0,"Leicester City beating Chelsea and Man City in the space of just 6 days.",,,,1077970327379079169,https://twitter.com/VanBhatti_II/status/1077970327379079169
2018-12-26 16:52:08,gpratxman,,0,0,0,"Utterly loving this period of #ManCity unraveling... #GuardiolaOut! Apparently #MCFC are the final level boss in every video game that can only be slayed by arrows from outside the box. #ManCity #CITYzens #EPL #PremierLeague #LFC #Leicester #Foxes #LeicesterCity",,,#ManCity #GuardiolaOut #MCFC #ManCity #CITYzens #EPL #PremierLeague #LFC #Leicester #Foxes #LeicesterCity,1077970327223918592,https://twitter.com/gpratxman/status/1077970327223918592
2018-12-26 16:52:08,Salmeen_26,,0,0,0,"Leicester City",,,,1077970326523383814,https://twitter.com/Salmeen_26/status/1077970326523383814
2018-12-26 16:52:08,lamexjp,,0,0,0,"LEICESTER CITY!!!!! THANK YOU!!",,,,1077970325734739969,https://twitter.com/lamexjp/status/1077970325734739969
2018-12-26 16:52:07,archielbar,,0,0,1,"Leicester city!!!!",,,,1077970325160235015,https://twitter.com/archielbar/status/1077970325160235015
2018-12-26 16:52:07,TolexyPablo,,0,1,0,"Leicester City",,,,1077970323394441223,https://twitter.com/TolexyPablo/status/1077970323394441223
2018-12-26 16:52:06,IbraheemJr19,,0,1,1,"Leicester city",,,,1077970318692626432,https://twitter.com/IbraheemJr19/status/1077970318692626432
2018-12-26 16:52:05,asyakirr,,0,0,0,"Leicester City!!!!!",,,,1077970315802664962,https://twitter.com/asyakirr/status/1077970315802664962
2018-12-26 16:52:05,OmarElmenofy,,1,0,0,"Crystal Palace & Leicester City",,,,1077970314410237954,https://twitter.com/OmarElmenofy/status/1077970314410237954
2018-12-26 16:52:04,FFScout,,0,0,7,"RED CARD: Fabian Delph Leicester City 2-1 Manchester City #FFScout #FPL #GW19 #LEIMCI",,,#FFScout #FPL #GW19 #LEIMCI,1077970312178909185,https://twitter.com/FFScout/status/1077970312178909185
2018-12-26 16:52:04,ManCityTurkiye,,8,0,8,"MS: Leicester City 2-1 Manchester City pic.twitter.com/v3obV6rERC",,,,1077970311419699200,https://twitter.com/ManCityTurkiye/status/1077970311419699200
2018-12-26 16:52:03,MximYesess,,0,0,0,"Leicester City doing the Lords work!",,,,1077970307766464512,https://twitter.com/MximYesess/status/1077970307766464512
2018-12-26 16:52:02,Kuby_Uyanga,,0,0,0,"Claude Puel's stock is rising. Thank you Leicester City.",,,,1077970303303798786,https://twitter.com/Kuby_Uyanga/status/1077970303303798786
2018-12-26 16:52:02,Mshengu_1,,3,1,6,"Manchester City lost, to fuckin Leicester City",,,,1077970302821384192,https://twitter.com/Mshengu_1/status/1077970302821384192
2018-12-26 16:52:00,premierlgbrasil,,0,0,2,"90+4' Fim de jogo! Leicester City vence o Manchester City no King Power Stadium LEI 2-1 MCI #LEIMCI #PremierLeagueNaESPN",,,#LEIMCI #PremierLeagueNaESPN,1077970293954699264,https://twitter.com/premierlgbrasil/status/1077970293954699264
2018-12-26 16:52:00,asdrubal3000,,0,9,9,"#Leicestercity 2 - #manchestercity 1 final #premierleague",,,#Leicestercity #manchestercity #premierleague,1077970293908557824,https://twitter.com/asdrubal3000/status/1077970293908557824
2018-12-26 16:52:00,chineeboi729,,1,1,8,"LEICESTER CITY I thank you",,,,1077970293489106949,https://twitter.com/chineeboi729/status/1077970293489106949
2018-12-26 16:52:00,Evan5877,,0,0,10,"I fucking love Leicester city football club",,,,1077970292675366915,https://twitter.com/Evan5877/status/1077970292675366915
2018-12-26 16:52:00,GerrardDY,,0,0,0,"Leicester City",,,,1077970292398379008,https://twitter.com/GerrardDY/status/1077970292398379008
2018-12-26 16:51:59,TeeBoySwag,,0,0,0,"Leicester City Beat Manchester City 2-1",,,,1077970291375120385,https://twitter.com/TeeBoySwag/status/1077970291375120385
2018-12-26 16:51:58,WalshieLFC,,0,0,0,"@LCFC thank you Leicester City!!!!! We love you",,@LCFC,,1077970284672626693,https://twitter.com/WalshieLFC/status/1077970284672626693
2018-12-26 16:51:58,aTrbCalledKwamz,,0,0,0,"Leicester City doing God's work",,,,1077970284198670336,https://twitter.com/aTrbCalledKwamz/status/1077970284198670336
2018-12-26 16:51:55,robertmarawa,,181,334,1493,"Leicester City 2-1 Manchester City FT Maybe....just maybe, Pep wants to be at United!! (loud thoughts). #LEIMCI",,,#LEIMCI,1077970274979590144,https://twitter.com/robertmarawa/status/1077970274979590144
2018-12-26 16:51:55,Mxh1d,ManCity,4,2,223,"THANK YOU SOOO MUCH LEICESTER CITY! WE LOVE YOU!",,,,1077970272068734977,https://twitter.com/Mxh1d/status/1077970272068734977
2018-12-26 16:51:54,GetYourTipsOut,,2,0,8,"LEICESTER CITY HAVE BEATEN CITY WOW!",,,,1077970268667211777,https://twitter.com/GetYourTipsOut/status/1077970268667211777
2018-12-26 16:51:54,ENyandong,,0,0,0,"Leicester City @LCFC , the giant-slayer! FT: Leicester 2-1 Man City #LEIMCI",,@LCFC,#LEIMCI,1077970268298055680,https://twitter.com/ENyandong/status/1077970268298055680
2018-12-26 16:51:54,nduokoli,,0,0,0,"Up Leicester city. Chelsea and City beaten.",,,,1077970267941548033,https://twitter.com/nduokoli/status/1077970267941548033
2018-12-26 16:51:54,senan2106,,0,0,0,"Thank you Leicester City #LeiMci #PremierLeague",,,#LeiMci #PremierLeague,1077970267182379009,https://twitter.com/senan2106/status/1077970267182379009
2018-12-26 16:51:51,jungerherr1892,,1,3,23,"Leicester - City 2:1 Liverpool - Newcastle 4:0 Das sind 7 Punkte Abstand! #LIVNEW #YNWA #LFCpic.twitter.com/kpJzXgQHW0",,,#LIVNEW #YNWA #LFCpic,1077970257904652289,https://twitter.com/jungerherr1892/status/1077970257904652289
2018-12-26 16:51:51,TomPope_,,0,0,4,"Leicester City you never cease to amaze me.",,,,1077970257065721856,https://twitter.com/TomPope_/status/1077970257065721856
2018-12-26 16:51:50,Mxh1d,,1,0,114,"THANK YOU SOOO MUCH LEICESTER CITY! WE LOVE YOU!",,,,1077970252863029248,https://twitter.com/Mxh1d/status/1077970252863029248
2018-12-26 16:51:49,lytlkenny,,0,0,0,"Man City losing to Leicester City has to be the best thing I have seen all day. #LEIMCI",,,#LEIMCI,1077970248287035392,https://twitter.com/lytlkenny/status/1077970248287035392
2018-12-26 16:51:49,Twiindilenii,,0,1,0,"Leicester city doing the right things",,,,1077970247691448320,https://twitter.com/Twiindilenii/status/1077970247691448320
2018-12-26 16:51:45,linimasaku,,0,1,0,"Leicester City.. #LEIMCIpic.twitter.com/7GSI3fy1Uu",,,#LEIMCIpic,1077970232457625600,https://twitter.com/linimasaku/status/1077970232457625600
2018-12-26 16:51:44,Nick_Nicho_008,,0,0,0,"LEICESTER CITY!!!THANK YOU FOXES!!",,,,1077970228934410240,https://twitter.com/Nick_Nicho_008/status/1077970228934410240
2018-12-26 16:51:44,ronanmccoy,,0,1,1,"Never thought I'd find myself rooting to Leicester City. #epl",,,#epl,1077970225855746049,https://twitter.com/ronanmccoy/status/1077970225855746049
2018-12-26 16:51:42,footy90com,,0,0,0,"Leicester #City v Manchester City live in the Premier League - Live - BBC Sport #ManCity #Premier_League http://footy90.com/link/581494109253797642 …",,,#City #ManCity #Premier_League,1077970218146820096,https://twitter.com/footy90com/status/1077970218146820096
2018-12-26 16:51:40,Kgoshi_Moloto,,0,0,0,"Damn would have cashed in big now only won R260 with R30 bet placed, said Leicester City will beat Man City",,,,1077970210924171264,https://twitter.com/Kgoshi_Moloto/status/1077970210924171264
2018-12-26 16:51:36,_SHEDRAKE,,0,0,0,"Leicester city beat Chelsea an now Manchester city what a drama in the premier league .",,,,1077970193400381445,https://twitter.com/_SHEDRAKE/status/1077970193400381445
2018-12-26 16:51:32,cd4122,,0,0,0,"Leicester City up 2-1 on Man City!",,,,1077970178133188608,https://twitter.com/cd4122/status/1077970178133188608
2018-12-26 16:51:27,simondholi,,1,0,1,"@jazzyb @DJNoreenKhan @Jassisidhu @DippsBhamrah @pbn @JuggyD @THEJAZDHAMI #LFCFamily nice 3 points and well done Leicester City balle balle",,@jazzyb @DJNoreenKhan @Jassisidhu @DippsBhamrah @pbn @JuggyD @THEJAZDHAMI,#LFCFamily,1077970155597107201,https://twitter.com/simondholi/status/1077970155597107201
2018-12-26 16:51:25,NinoJaimes_12,,0,0,0,"Okay I don’t feel so bad that chelsea lost to Leicester City lol",,,,1077970148416462848,https://twitter.com/NinoJaimes_12/status/1077970148416462848
2018-12-26 16:51:23,SuavestNegro,,0,0,0,"Leicester City",,,,1077970137062535170,https://twitter.com/SuavestNegro/status/1077970137062535170
2018-12-26 16:51:21,9Stuart,,0,3,6,"Leicester city. pic.twitter.com/0BCtgbrRDH",,,,1077970129089163264,https://twitter.com/9Stuart/status/1077970129089163264
2018-12-26 16:51:19,AntyDL,,0,0,0,"There's still a bit of magic left over at Leicester City, it seems",,,,1077970120117575680,https://twitter.com/AntyDL/status/1077970120117575680
2018-12-26 16:51:17,3fo_Kobla,,0,1,1,"Leicester City have beaten Chelsea and City back to back. Wow",,,,1077970112458772483,https://twitter.com/3fo_Kobla/status/1077970112458772483
2018-12-26 16:51:13,LauraPr41069151,LFC,0,0,1,"God I love Leicester city x",,,,1077970096746840064,https://twitter.com/LauraPr41069151/status/1077970096746840064
2018-12-26 16:51:12,Elstapha,,0,1,2,"How disrespectful of Leicester City. Wining Chelsea and Man City consecutively. #LEIMCI",,,#LEIMCI,1077970093605339143,https://twitter.com/Elstapha/status/1077970093605339143
2018-12-26 16:51:07,chuuu_ma,,0,1,3,"God bless leicester city",,,,1077970072440922112,https://twitter.com/chuuu_ma/status/1077970072440922112
2018-12-26 16:51:04,kyounglord,,0,0,0,"Wow almighty manchester city are loosing to leciester city who would ve predicted the scode city are loosing to Leicester city who would ve predicted the scoreline football is really crazy",,,,1077970061317554181,https://twitter.com/kyounglord/status/1077970061317554181
2018-12-26 16:51:01,DretodiWurl,,0,0,0,"Man City going down 2-1 to Leicester City in back to back defeat..",,,,1077970047417663490,https://twitter.com/DretodiWurl/status/1077970047417663490
2018-12-26 16:50:56,imranramlee,,0,0,0,"Thank you Leicester City.",,,,1077970024797593600,https://twitter.com/imranramlee/status/1077970024797593600
2018-12-26 16:50:55,oldman_fifa,,1,0,1,"Leicester City winning???",,,,1077970019810725888,https://twitter.com/oldman_fifa/status/1077970019810725888
2018-12-26 16:50:47,ThatIgboBooy,,4,33,79,"#LEIMCI #LIVNEW Leicester City 2-1 Manchester City Liverpool 4-0 Newcastle United Liverpool fans: pic.twitter.com/VeM7uDhIe8",,,#LEIMCI #LIVNEW,1077969988319936512,https://twitter.com/ThatIgboBooy/status/1077969988319936512
2018-12-26 16:50:35,iamt_hansom,,0,0,0,"City looks vulnerable at the back and Leicester city are capitalizing on the citizen's weakness #LEIMCI",,,#LEIMCI,1077969939066167296,https://twitter.com/iamt_hansom/status/1077969939066167296
2018-12-26 16:50:29,ChiefPunter,,0,0,0,"Leicester City have Manchester City on the ropes, Manchester United are winning and keeping clean sheets. Liverpool are going six points clear at the top of the Premier League. This season has been a madness so far.",,,,1077969912822419457,https://twitter.com/ChiefPunter/status/1077969912822419457
2018-12-26 16:50:26,Hozay__,,0,0,0,"Wow. We're really losing to Leicester City. One win in four games.",,,,1077969898100408320,https://twitter.com/Hozay__/status/1077969898100408320
2018-12-26 16:50:25,cryshnah,,1,0,12,"Fuck man Leicester City are out here destroying seasons lmfao. Proper alphas.",,,,1077969897370603520,https://twitter.com/cryshnah/status/1077969897370603520
2018-12-26 16:50:25,jasonbannerman,,0,0,0,"Leicester City picking up vital points from Chelsea and ManCity... Great great results for the team.",,,,1077969895420235777,https://twitter.com/jasonbannerman/status/1077969895420235777
2018-12-26 16:50:23,MissCindy0814,,0,0,0,"Leicester City deserves this, they beat Chelsea and Man City.. something I wish Arsenal would do",,,,1077969886595276801,https://twitter.com/MissCindy0814/status/1077969886595276801
2018-12-26 16:50:21,Mxh1d,LFC,0,1,9,"THANK YOU SOOO MUCH LEICESTER CITY! WE LOVE YOU!",,,,1077969880681537536,https://twitter.com/Mxh1d/status/1077969880681537536
2018-12-26 16:50:20,x_Kwvme,,0,0,0,"Leicester city really heat oh",,,,1077969874285223936,https://twitter.com/x_Kwvme/status/1077969874285223936
2018-12-26 16:50:15,_Tapemaster1,,0,0,0,"Liverpool 4 Newcastle 0 Leicester City 2 Man City 1 Hahahahaha",,,,1077969854412525570,https://twitter.com/_Tapemaster1/status/1077969854412525570
2018-12-26 16:50:14,Kyle_4Real,,0,0,0,"Leicester City about to beat Chelsea and City back to back. The English Prem is the best league in the world",,,,1077969851568873474,https://twitter.com/Kyle_4Real/status/1077969851568873474
2018-12-26 16:50:04,KojoAkyin,,0,0,1,"Leicester City have beaten both Chelsea and Manchester City in the space of five days",,,,1077969808786890753,https://twitter.com/KojoAkyin/status/1077969808786890753
2018-12-26 16:50:03,apaseayomi,,0,0,1,"Chelsea last week and City this week. Leicester City destroying the giants of EPL.",,,,1077969802436796419,https://twitter.com/apaseayomi/status/1077969802436796419
2018-12-26 16:50:00,potongkelape,,0,0,0,"Thank you so much, Leicester City",,,,1077969791174860800,https://twitter.com/potongkelape/status/1077969791174860800
2018-12-26 16:49:52,jasonbannerman,,0,0,0,"In a space of 3 days there about who'd have thought City will lose to Crystal Palace and Leicester City.",,,,1077969755984850944,https://twitter.com/jasonbannerman/status/1077969755984850944
2018-12-26 16:49:51,aiman_hasyim,,0,0,0,"Leicester City wow!",,,,1077969751463215104,https://twitter.com/aiman_hasyim/status/1077969751463215104
2018-12-26 16:49:47,Vocalspurs,,0,0,3,"#thfc Can Leicester city hold on for few minutes?",,,#thfc,1077969737244725248,https://twitter.com/Vocalspurs/status/1077969737244725248
2018-12-26 16:49:46,iChelseaGuy,,0,0,2,"Manchester City is dropping points and we can't take any advantage. Had Chelsea won the games against Wolves and Leicester City, we would have been 2nd at the end of the day (of course, we have to win against Watford). So disgusted. #LEIMCI #CFC",,,#LEIMCI #CFC,1077969733863931905,https://twitter.com/iChelseaGuy/status/1077969733863931905
2018-12-26 16:49:46,mthlilian,,0,0,0,"LEICESTER CITY FOOTBALL CLUB",,,,1077969732249288705,https://twitter.com/mthlilian/status/1077969732249288705
